apl/gnu-apl-mode.el:173:1:Error: Symbol’s value as variable is void: gnu-apl--symbols
lisp/init-auto-complete.el:2:1:Error: Cannot open load file: No such file or directory, auto-complete-config
site-lisp/extensions/emacs-w3m/shimbun/sb-sueddeutsche-de.el:25:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-tcup.el:31:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-tdiary-ml.el:32:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-tdiary.el:32:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-tech-on.el:27:30:Error: Cannot open load file: No such file or directory, static
site-lisp/extensions/emacs-w3m/shimbun/sb-texfaq.el:28:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-text.el:33:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-the-onion.el:29:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-the-register.el:29:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-tigris.el:30:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-toshiba.el:34:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-vinelinux.el:30:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-w3m-dev.el:31:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-welt-de.el:33:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-wiki.el:33:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-wikimedia.el:30:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-wincefan.el:29:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-wired-jp.el:27:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-x51.el:31:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-xemacs.el:34:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-yahoo-auctions.el:28:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-yahoo-sports.el:33:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-yahoo.el:35:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-yomiuri-html.el:35:1:Error: Cannot open load file: No such file or directory, sb-yomiuri
site-lisp/extensions/emacs-w3m/shimbun/sb-yomiuri.el:37:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-zdnet-jp.el:37:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/sb-zeit-de.el:33:1:Error: Cannot open load file: No such file or directory, shimbun
site-lisp/extensions/emacs-w3m/shimbun/shimbun.el:74:30:Error: Cannot open load file: No such file or directory, static
